PDS,ANZ_S,RTS_E26110.0,RTS_E26110.1,RTS_E26110.3,RTS_E26110.3.MW_A_PR,RTS_E26110.3.MW_M_PR,RTS_E26110.3.MW_A_PW,RTS_E26110.3.MW_M_PW,RTS_E26110.4,RTS_E26110.4.MW_A_PR,RTS_E26110.4.MW_M_PR,RTS_E26110.4.MW_A_PW,RTS_E26110.4.MW_M_PW,RTS_E26110.9,RTS_E26100.0,RTS_E26100.1,RTS_E26100.3,RTS_E26100.3.MW_A_PR,RTS_E26100.3.MW_M_PR,RTS_E26100.3.MW_A_PW,RTS_E26100.3.MW_M_PW,RTS_E26100.4,RTS_E26100.4.MW_A_PR,RTS_E26100.4.MW_M_PR,RTS_E26100.4.MW_A_PW,RTS_E26100.4.MW_M_PW,RTS_E26100.9,RTS_E26090.0,RTS_E26090.1,RTS_E26090.3,RTS_E26090.3.MW_A_PR,RTS_E26090.3.MW_M_PR,RTS_E26090.3.MW_A_PW,RTS_E26090.3.MW_M_PW,RTS_E26090.4,RTS_E26090.4.MW_A_PR,RTS_E26090.4.MW_M_PR,RTS_E26090.4.MW_A_PW,RTS_E26090.4.MW_M_PW,RTS_E26090.9,RTS_E26080.0,RTS_E26080.1,RTS_E26080.3,RTS_E26080.3.MW_A_PR,RTS_E26080.3.MW_M_PR,RTS_E26080.3.MW_A_PW,RTS_E26080.3.MW_M_PW,RTS_E26080.4,RTS_E26080.4.MW_A_PR,RTS_E26080.4.MW_M_PR,RTS_E26080.4.MW_A_PW,RTS_E26080.4.MW_M_PW,RTS_E26080.9,RTS_E26070.0,RTS_E26070.1,RTS_E26070.3,RTS_E26070.3.MW_A_PR,RTS_E26070.3.MW_M_PR,RTS_E26070.3.MW_A_PW,RTS_E26070.3.MW_M_PW,RTS_E26070.4,RTS_E26070.4.MW_A_PR,RTS_E26070.4.MW_M_PR,RTS_E26070.4.MW_A_PW,RTS_E26070.4.MW_M_PW,RTS_E26070.9,RTS_E26060.0,RTS_E26060.1,RTS_E26060.3,RTS_E26060.3.MW_A_PR,RTS_E26060.3.MW_M_PR,RTS_E26060.3.MW_A_PW,RTS_E26060.3.MW_M_PW,RTS_E26060.4,RTS_E26060.4.MW_A_PR,RTS_E26060.4.MW_M_PR,RTS_E26060.4.MW_A_PW,RTS_E26060.4.MW_M_PW,RTS_E26060.9,RTS_E26050.0,RTS_E26050.1,RTS_E26050.3,RTS_E26050.3.MW_A_PR,RTS_E26050.3.MW_M_PR,RTS_E26050.3.MW_A_PW,RTS_E26050.3.MW_M_PW,RTS_E26050.4,RTS_E26050.4.MW_A_PR,RTS_E26050.4.MW_M_PR,RTS_E26050.4.MW_A_PW,RTS_E26050.4.MW_M_PW,RTS_E26050.9,RTS_E26040.0,RTS_E26040.1,RTS_E26040.3,RTS_E26040.3.MW_A_PR,RTS_E26040.3.MW_M_PR,RTS_E26040.3.MW_A_PW,RTS_E26040.3.MW_M_PW,RTS_E26040.4,RTS_E26040.4.MW_A_PR,RTS_E26040.4.MW_M_PR,RTS_E26040.4.MW_A_PW,RTS_E26040.4.MW_M_PW,RTS_E26040.9,RTS_E26030.0,RTS_E26030.1,RTS_E26030.3,RTS_E26030.3.MW_A_PR,RTS_E26030.3.MW_M_PR,RTS_E26030.3.MW_A_PW,RTS_E26030.3.MW_M_PW,RTS_E26030.4,RTS_E26030.4.MW_A_PR,RTS_E26030.4.MW_M_PR,RTS_E26030.4.MW_A_PW,RTS_E26030.4.MW_M_PW,RTS_E26030.9,RTS_E26020.0,RTS_E26020.1,RTS_E26020.3,RTS_E26020.3.MW_A_PR,RTS_E26020.3.MW_M_PR,RTS_E26020.3.MW_A_PW,RTS_E26020.3.MW_M_PW,RTS_E26020.4,RTS_E26020.4.MW_A_PR,RTS_E26020.4.MW_M_PR,RTS_E26020.4.MW_A_PW,RTS_E26020.4.MW_M_PW,RTS_E26020.9,RTS_E26010.0,RTS_E26010.1,RTS_E26010.3,RTS_E26010.3.MW_A_PR,RTS_E26010.3.MW_M_PR,RTS_E26010.3.MW_A_PW,RTS_E26010.3.MW_M_PW,RTS_E26010.4,RTS_E26010.4.MW_A_PR,RTS_E26010.4.MW_M_PR,RTS_E26010.4.MW_A_PW,RTS_E26010.4.MW_M_PW,RTS_E26010.9
1957074,107,1,,,,,,,106,"1,707547","42,40566",",562168","13,964168",,1,,,,,,,106,"6,377358","165,424528","2,082655","54,332174",,44,9,7,"3,571429","184,285714","1,019053","52,295877",47,"4,276596","226,595745","1,393799","73,735343",,87,,,,,,,20,"2,35","139,5",",737769","43,74114",,1,,23,1,30,",342499","10,274957",83,"2,433735","124,698795",",799615","40,785013",,1,,,,,,,106,"5,169811","161,839623","1,70592","53,469069",,2,1,1,1,60,",35",21,103,"2,757282","165,436893",",908767","54,526043",,,,13,"13,461538","203,846154","4,622267","69,411035",94,"26,489362","451,117021","8,464838","144,564562",,4,13,2,2,120,",7",42,88,"8,420455","392,272727","2,679384","126,338581",,,1,2,4,105,",990075","25,989454",104,8,"157,836538","2,620079","51,892978",,1,,1,34,1020,"11,9",357,105,"49,809524","1588,761905","16,166206","515,641547",
1957075,39,6,,,,,,,33,"1,151515","17,272727",",344565","5,168476",,,,6,1,30,",308702","9,261066",33,"2,30303","97,272727",",701622","29,981421",,10,7,5,4,180,"1,025469","46,146127",17,"5,058824","227,647059","1,714992","77,174657",,10,,,,,,,29,"1,724138","77,241379",",513144","23,475165",,5,,2,1,30,",291667","8,75",32,"2,875","151,40625",",925319","48,797958",,,,,,,,,39,"2,923077","154,871795",",91245","48,362595",,5,,3,1,60,",332528","19,951691",31,"2,870968","172,258065",",894228","53,653667",,,,1,16,160,"6,222222","62,222222",38,"30,973684","473,684211","9,182711","140,853305",,,23,15,"5,4",162,"1,571141","47,134234",1,12,360,3,90,,,3,7,"3,142857","94,285714",",825238","24,75713",29,"4,827586","144,827586","1,566263","46,98788",,,,1,38,1080,"11,565217","328,695652",38,"55,5",1640,"16,696621","494,95383",
1957076,41,,,,,,,,41,"1,902439","28,536585",",638799","9,581988",,4,,6,"1,5","31,666667",",536836","11,114332",31,"2,612903","94,354839",",853671","31,084554",,8,11,18,"3,722222","148,888889","1,243069","49,722764",4,6,240,"1,698896","67,955841",,6,,,,,,,35,"2,257143","162,857143",",747516","54,083669",,8,,3,1,30,",35","10,5",30,"4,5",237,"1,49585","78,590264",,,1,2,3,55,"1,05","19,25",38,"3,578947","152,368421","1,176181","50,312664",,31,,9,1,60,",341213","20,47278",1,2,120,",7",42,,,3,5,"6,4",192,"2,287895","68,636842",33,"23,30303","670,151515","7,652689","219,794777",,6,15,13,"2,153846","140,769231",",697007","45,325113",7,"3,285714","205,714286","1,064957","67,230769",,,1,3,"1,666667","73,333333",",589474","26,035088",37,"3,621622","182,297297","1,183054","59,498396",,,,,,,,,41,"63,878049",2210,"21,007906","728,312284",
1957077,35,19,,,,,,,16,1,15,",315486","4,732292",,,,12,1,30,",329815","9,894445",23,"3,347826","144,782609","1,091933","47,351449",,2,,2,2,120,",722223","43,333334",31,"8,096774","485,806452","2,643441","158,606452",,10,2,,,,,,23,"1,565217","82,826087",",492874","26,130797",,6,,,,,,,29,"4,37931","197,586207","1,406398","63,448276",,,,,,,,,35,"4,057143","171,285714","1,332683","56,514444",,6,7,1,1,60,",388889","23,333333",21,"2,52381","135,238095",",790741","42,444444",,5,5,6,"8,666667","183,333333","3,087778","65,088889",19,"22,736842","505,263158","7,318479","160,926316",,8,10,6,"3,666667","158,333333","1,199722","52,0625",11,"14,090909","448,636364","4,727475","150,712121",,2,,,,,,,33,"4,393939","214,848485","1,417222","69,174074",,,,,,,,,35,"74,542857","2656,571429","24,224111","861,712063",
1957078,431,147,,,,,,,284,"1,035211","15,528169",",361171","5,417558",,133,250,39,"1,974359",30,",678277","10,30877",9,4,80,"1,369753","27,546296",,431,,,,,,,,,,,,,403,1,2,1,50,",259259","12,962963",25,"2,68","146,8",",949613","51,857039",,363,,,,,,,68,"2,088235","139,411765",",730097","48,696784",,,,1,2,60,",7",21,430,"8,293023","170,965116","2,885438","59,519754",,431,,,,,,,,,,,,,1,,,,,,,430,"28,060465","689,72093","9,72856","239,330612",,37,382,2,3,120,"1,077632","43,105263",10,"6,6",255,"2,367828","92,001238",,428,2,,,,,,1,6,130,"2,1","45,5",,,65,296,"28,141892","844,831081","9,842339","295,441982",70,"39,528571","1189,071429","13,274851","399,253859",
1957079,29,3,,,,,,,26,"1,038462","15,576923",",299407","4,491102",,,,,,,,,29,"2,172414","92,586207",",624572","26,548043",,,2,12,"5,916667",190,"1,559252","50,094737",15,"7,066667",226,"2,175966","69,595906",,2,,,,,,,27,"2,814815","157,407407",",803729","45,07729",,5,,,,,,,24,"1,041667","63,75",",301696","18,499467",,,,,,,,,29,"6,62069","258,62069","1,89244","74,075868",,,,5,1,60,",32192","19,315204",24,"2,083333",125,",583547","35,012785",,3,,1,14,370,"2,722222","71,944444",25,"25,4",602,"7,337913","173,761856",,21,8,,,,,,,,,,,,,4,4,3,120,",632822","25,312888",21,"3,428571","134,285714","1,02539","40,242385",,,,5,"40,8",1482,"9,005798","327,18399",24,"40,375","1463,75","12,058084","436,813603",
1957080,199,2,,,,,,,197,"1,48731","68,071066",",477265","21,971793",,,,,,,,,199,"4,658291","104,899497","1,503637","33,826255",,122,5,6,"4,333333",175,"1,289815","51,722222",66,"7,424242","314,090909","2,330672","98,294093",,137,,,,,,,62,"2,887097","173,467742",",906562","54,500326",,4,,27,1,30,",336557","10,096708",168,"6,982143","227,053571","2,186407","70,800537",,3,7,,,,,,189,"3,269841","142,195767","1,034856","45,009863",,2,,,,,,,197,"5,563452","208,477157","1,77914","66,539331",,,6,20,"7,95","219,25","2,605556","71,814815",173,"17,890173","553,265896","5,619261","174,056407",,121,2,8,"2,25","142,5",",708102","43,75",68,"4,794118","218,382353","1,513807","67,666667",,7,7,7,"3,428571","70,714286","1,130423","23,440476",178,"9,134831","231,376404","2,909673","73,719719",,,,21,"35,52381","1045,714286","11,29805","331,282809",178,"51,348315","1724,831461","16,245883","544,474292",
1957081,70,5,,,,,,,65,"1,230769","23,615385",",404989","7,772022",,5,,48,2,"39,791667",",6664","13,273986",17,"4,588235","96,176471","1,440351","29,862661",,46,8,13,"3,615385","138,461538","1,195562","45,974994",3,"4,666667",200,"1,527778","64,333333",,65,,,,,,,5,5,282,"1,381533","80,483155",,56,,2,1,30,",359211","10,776316",12,"1,5","111,25",",488186","34,913832",,,2,3,"2,333333",55,",769565","18,128019",65,"4,492308","170,230769","1,475826","56,084364",,8,,16,1,60,",31717","19,030229",46,"2,782609","166,956522",",923031","55,381858",,,2,,,,,,68,"37,191176","1013,382353","12,135131","330,372891",,8,52,6,"4,666667",145,"1,611498","49,939955",4,11,455,"3,435185","141,62963",,13,46,8,"3,625","74,375","1,097917","23,09375",3,4,95,"1,383333","32,75",,,7,13,"29,923077","1021,153846","9,390344","318,621826",50,"41,92","1478,7","13,660589","484,052022",
1957082,25,7,,,,,,,18,"1,055556","24,166667",",349861","8,13672",,,,,,,,,25,"2,56","90,2",",795147","28,146342",,,8,9,"5,111111","153,333333","1,68333","50,499896",8,"7,75","232,5","2,470666","74,119974",,5,12,,,,,,8,3,105,",9099","32,547009",,2,,4,1,30,",322522","9,675658",19,"2,368421","228,421053",",73439","71,009839",,,,,,,,,25,"6,04","192,6","1,869281","60,057262",,1,,,,,,,24,2,100,",635584","31,779187",,2,4,2,8,"227,5","2,512821","72,019231",17,22,"594,411765","6,77465","182,399455",,21,,,,,,,4,5,300,"1,526389","91,583333",,,2,2,"2,5",75,",806522","24,195652",21,"5,809524","167,142857","1,736383","50,100294",,,,,,,,,25,"55,32","1869,6","17,174157","580,716081",
1957083,68,,,,,,,,68,"1,691176","36,176471",",569755","12,196448",,23,,1,1,30,",35","10,5",44,"1,068182","62,045455",",361538","21,044579",,4,13,22,"4,136364","154,090909","1,313686","49,088154",29,"4,793103","213,103448","1,674797","73,815736",,54,,,,,,,14,"1,857143","143,571429",",602506","46,082707",,2,,,,,,,66,"1,575758","92,272727",",517963","30,414458",,,10,1,1,60,",333333",20,57,"2,333333","97,894737",",777373","32,558725",,,,1,1,75,",368421","27,631579",67,"2,074627","101,865672",",699498","34,302046",,,,1,8,200,"2,8",70,67,"40,791045","859,850746","13,524035","285,320368",,56,,,,,,,12,"12,583333","377,5","3,960573","118,817185",,,3,1,4,105,"1,037037","27,222222",64,"6,984375","171,40625","2,344947","57,281181",,,,2,32,960,"11,2",336,66,"52,772727",1760,"17,415888","580,788944",
1957084,110,2,,,,,,,108,"1,314815","19,861111",",457738","6,914688",,,2,2,1,30,",368421","11,052632",106,"3,066038","114,056604","1,062362","39,522343",,42,4,9,"2,222222","133,333333",",741345","44,480719",55,"3,763636","225,818182","1,288137","77,288238",,3,,,,,,,107,"1,186916","70,841121",",40812","24,349474",,3,,,,,,,107,"1,420561","64,252336",",4905","22,089968",,,,,,,,,110,"5,654545","235,090909","1,947367","80,915827",,1,3,,,,,,106,2,90,",691034","31,096507",,,8,47,"12,191489","204,680851","4,2085","70,665181",55,"22,254545","479,090909","7,723239","166,382272",,21,3,22,"5,090909","152,727273","1,712841","51,385244",64,"6,53125","195,9375","2,240137","67,20411",,,4,27,"2,296296","68,888889",",751123","22,533676",79,"3,936709","110,56962","1,364794","38,580956",,,1,20,"33,4","944,5","11,44619","322,803047",89,"43,853933","1254,94382","15,073255","431,154532",
1957085,145,2,,,,,,,143,"1,006993","15,104895",",332451","4,986762",,,2,,,,,,143,"2,391608","86,643357",",788332","28,572808",,3,27,32,"5,375","161,25","1,726642","51,799271",83,"6,626506","198,795181","2,162142","64,864248",,110,,,,,,,35,"2,657143",171,",82986","53,632863",,2,,,,,,,143,"1,153846","66,083916",",380497","21,78005",,,,,,,,,145,"5,062069","207,62069","1,667182","68,406844",,,1,,,,,,144,"2,791667","125,625",",917908","41,305875",,,3,3,"8,666667","193,333333","3,033333","67,666667",139,"22,884892","562,733813","7,336972","180,047598",,2,21,38,"5,078947","152,368421","1,677564","50,326917",84,8,240,"2,587529","77,625867",,,,,,,,,145,"6,675862","170,586207","2,20252","56,347555",,,,9,"35,111111","1053,333333","11,062836","331,88509",136,"47,095588","1436,029412","15,307753","465,758226",
1957086,201,,,,,,,,201,"1,706468","25,671642",",578535","8,704137",,,,15,2,30,",693086","10,396296",186,"3,870968","120,080645","1,308854","40,604933",,127,2,1,3,180,",777778","46,666667",71,"20,943662","636,197183","6,668218","202,511325",,143,,,,,,,58,"1,310345","78,62069",",422674","25,360412",,16,,,,,,,185,"1,405405","77,27027",",475506","26,117714",,,2,,,,,,199,"6,914573","178,643216","2,332569","60,405285",,6,,47,1,60,",334319","20,059145",148,"2,033784","122,027027",",694733","41,683983",,,,1,6,180,"2,1",63,200,"48,365","535,775","16,246182","179,701561",,3,35,46,"4,282609","136,304348","1,470232","46,609383",117,"6,811966","261,025641","2,33506","89,817105",,,8,42,"4,595238","82,97619","1,462557","26,192558",151,"5,768212","113,211921","1,994498","39,128426",,,2,5,36,995,"11,824615","326,846154",194,"49,56701","1405,025773","16,639144","471,564339",
1957087,81,,,,,,,,81,"4,91358","85,185185","1,648043","28,537514",,,,,,,,,81,"3,382716","92,345679","1,126247","30,81393",,45,,5,"3,4",132,"1,19","46,2",31,"6,193548","214,83871","2,038894","70,932679",,3,,,,,,,78,"1,846154","116,538462",",607756","38,327558",,7,,,,,,,74,"1,405405","91,216216",",46675","30,417189",,,1,,,,,,80,"2,5375","120,9375",",847285","40,405239",,7,1,,,,,,73,2,90,",671403","30,213123",,1,2,10,"11,5","218,5","3,661812","69,980274",68,"22,044118","546,102941","7,247059","179,453159",,31,2,7,"5,142857","154,285714","1,709259","51,277778",41,"6,682927","200,487805","2,228365","66,850948",,,6,13,"3,230769","77,692308","1,095869","26,459402",62,"9,241935","178,306452","3,07954","59,487455",,,2,25,"33,72","1011,6","11,028889","330,866667",54,"40,907407","1230,925926","13,640398","410,50823",
1957088,44,38,,,,,,,6,"1,166667","17,5",",332624","4,989359",,,,4,2,30,",507471","7,612058",40,"4,75",81,"1,312769","22,381263",,,16,17,"2,764706","165,882353",",756497","45,389787",11,"4,818182","264,545455","1,267058","69,709474",,,,,,,,,44,"3,977273","172,045455","1,08443","47,013002",,2,,,,,,,42,"1,928571","132,142857",",529766","36,116742",,,,,,,,,44,"8,659091","233,636364","2,34915","63,935483",,4,28,,,,,,12,2,90,",59229","26,65303",,,,5,17,246,"4,874788","71,447273",39,"26,692308","447,692308","7,132944","119,561045",,,2,8,"3,125","187,5",",797664","47,859812",34,"6,088235","361,764706","1,665977","99,049787",,28,12,3,"3,666667",80,",972222","21,666667",1,13,375,"3,37037","97,222222",,,,,,,,,44,"56,136364","1787,5","15,102194","480,914517",
1957089,46,45,,,,,,,1,1,60,",35",21,,27,1,2,1,30,",369445","11,083334",16,"1,1875","67,5",",410331","23,307353",,39,7,,,,,,,,,,,,46,,,,,,,,,,,,,33,,,,,,,13,"2,538462","131,538462",",943892","48,99736",,,1,20,"4,4",57,"1,604967","20,843301",25,"6,64","176,6","2,309396","61,536472",,31,15,,,,,,,,,,,,1,,13,"6,615385","189,230769","2,308371","66,404977",32,"17,25","516,25","6,087799","182,473126",,12,24,7,3,"124,285714","1,109804","45,892157",3,"4,666667",260,"1,724074","95,666667",,8,18,8,"1,75","62,5",",631177","22,304825",12,"7,25","150,833333","2,350463","50,523148",,,,13,"27,615385","828,461538","10,072046","302,161388",33,"46,787879","1468,181818","16,167187","503,2577",
1957090,33,5,,,,,,,28,"1,107143","16,607143",",301485","4,522278",,,,,,,,,33,"4,090909","115,454545","1,158991","32,782932",,4,6,8,"3,375","202,5",",854617","51,277",15,"4,133333",248,"1,217014","73,02081",,5,,,,,,,28,"2,178571","127,5",",624346","36,525368",,4,,,,,,,29,"2,241379","130,344828",",621248","36,21886",,,,,,,,,33,"8,909091","354,545455","2,494891","99,972171",,3,,5,1,60,",325192","19,511515",25,"2,48","148,8",",683945","41,036717",,,,,,,,,33,41,"927,575758","11,344134","256,465473",,4,15,6,4,"181,666667","1,132797","51,24924",8,"5,625","268,75","1,650546","78,989699",,10,11,10,"3,4","92,5",",871542","23,626235",2,4,115,"1,12","32,2",,,,,,,,,33,"80,515152","2415,454545","22,416707","672,501197",
1957091,33,8,,,,,,,25,1,20,",3106","6,212",,29,4,,,,,,,,,,,,,20,12,"2,666667","137,5",",903843","46,676389",1,4,195,"1,555556","75,833333",,32,,1,1,45,",28","12,6",,,,,,,,,,,,,,33,"4,393939","314,090909","1,346886","96,429798",,,,,,,,,33,"4,575758","211,363636","1,438317","66,304293",,7,,26,1,60,",302735","18,164103",,,,,,,,1,6,"21,666667","216,666667","7,176296","71,762963",26,"38,576923","645,769231","11,427372","191,187286",,3,23,6,2,120,",746297","44,777778",1,5,255,"1,4","71,4",,,30,3,5,75,"1,762963","26,444445",,,,,,,,,,,,,,33,"51,454545","2122,424242","15,70069","647,481987",
1957092,25,12,,,,,,,13,"1,769231","27,307692",",48661","7,498576",,3,,,,,,,22,"2,454545","114,772727",",744024","34,978115",,19,1,4,5,180,"1,387037","50,069445",1,5,180,"1,75",63,,20,,,,,,,5,2,92,",536667","24,940741",,3,,,,,,,22,"1,727273","128,181818",",502441","36,262626",,,,,,,,,25,"7,4","238,4","2,218741","72,278518",,10,,2,1,60,",30463","18,277778",13,2,120,",594302","35,65812",,,,,,,,,25,"22,2","652,8","6,527852","192,443704",,20,1,,,,,,4,"5,5","322,5","1,425926","83,611111",,,,,,,,,25,"17,08","353,2","4,879704","101,744815",,,4,5,"35,8",1212,"9,785185","328,518519",16,"46,4375","1660,625","13,646759","488,671296",
1957093,73,,,,,,,,73,"1,041096","16,027397",",342367","5,300023",,,,,,,,,73,"2,60274","107,739726",",829004","34,493231",,39,9,14,"4,714286","141,428571","1,598166","47,944992",11,"6,818182","204,545455","2,123361","63,700832",,38,,,,,,,35,"1,057143","60,857143",",338893","19,680642",,40,,7,1,30,",334907","10,047201",26,"1,269231","70,384615",",386222","21,589593",,,1,,,,,,72,"2,291667",130,",739534","41,929677",,1,,2,1,60,",390093","23,405573",70,2,120,",647148","38,828896",,1,,,,,,,72,"22,805556","621,944444","7,208263","196,928893",,48,1,1,2,120,",7",42,23,"5,043478","249,130435","1,650966","81,916454",,,1,2,"5,5",90,"1,477778","24,111111",70,"7,857143","126,785714","2,521034","40,778912",,,,,,,,,73,"69,328767","2740,958904","22,022696","869,236385",
1957094,155,26,,,,,,,129,"1,325581","32,984496",",466486","11,612807",,3,,4,1,30,",35","10,5",148,"2,831081","143,885135",",99448","50,522623",,56,17,20,"2,15","125,25",",755243","44,002069",62,"4,129032","233,225806","1,441836","81,205024",,124,8,1,2,50,",7","17,5",22,"2,409091","101,363636",",827197","34,655999",,14,,3,1,30,",35","10,5",138,"1,275362","61,195652",",446651","21,468781",,,9,7,"2,428571",60,",853968","21,190476",139,"3,769784","134,352518","1,322923","47,181422",,5,4,63,1,60,",355055","21,303317",83,"2,024096","119,819277",",704818","41,744309",,2,28,47,"6,744681","198,829787","2,345523","68,960671",78,"9,641026","281,282051","3,395409","99,240673",,,2,8,"4,25",165,"1,298255","49,235751",145,"6,737931","302,034483","2,371633","106,529002",,,2,15,4,72,"1,364514","24,487316",138,"9,246377","183,26087","3,260346","64,555816",,,1,4,"27,25","943,75","9,5375","330,3125",150,"39,5","1572,5","13,802539","549,270049",
1957095,28,12,,,,,,,16,"1,0625",30,",297048","8,425316",,1,,1,1,30,",259259","7,777778",26,"2,884615",105,",813606","29,942081",,2,17,8,3,180,",774337","46,460201",1,4,240,"1,166667",70,,,6,,,,,,22,"2,818182","110,454545",",770258","30,143154",,5,,14,1,30,",277023","8,310694",9,"1,666667","78,333333",",497876","23,195603",,,,,,,,,28,"6,142857","231,964286","1,708312","64,935905",,1,,4,1,60,",28633","17,179801",23,"3,608696","215,217391",",999398","59,625744",,,,,,,,,28,"31,678571","941,607143","8,799609","261,719753",,2,22,3,"4,666667",180,"1,115709","42,965517",1,8,240,"2,074074","62,222222",,2,15,7,"3,285714",80,"1,00766","24,552188",4,7,150,"1,734202","37,333333",,,,,,,,,28,"68,857143","2570,357143","18,958987","708,628315",
1957096,327,3,,,,,,,324,"1,04321","16,111111",",357485","5,520572",,,3,7,2,30,",67322","10,098291",317,"3,782334","114,55836","1,296061","39,283269",,263,9,7,"3,428571","132,857143","1,216667","47,25",48,"5,5625","250,3125","1,880192","84,608651",,249,48,,,,,,30,"2,8","112,5",",953568","38,491122",,226,38,6,2,30,",669753","10,046296",57,"1,929825",90,",65808","30,719476",,,3,1,1,60,",259259","15,555556",323,"2,080495","77,321981",",713513","26,503013",,13,,42,1,60,",335875","20,152506",272,"2,022059","121,323529",",696066","41,763978",,8,2,34,"14,058824","221,470588","4,826355","76,101201",283,"35,848057","794,964664","12,077124","267,553798",,285,4,6,"4,333333",130,"1,516667","45,5",32,"9,75","324,375","3,380865","112,904575",,1,3,14,"2,428571",75,",750397","23,069073",309,"6,860841","186,666667","2,331163","63,677816",,,,5,"34,4",1032,"10,463468","313,90404",322,"65,229814","2395,248447","22,211936","816,070311",
1957097,246,8,,,,,,,238,"1,504202","68,130252",",481714","21,855121",,15,,7,1,30,",313844","9,415333",224,"2,008929","114,241071",",641893","36,62565",,169,28,23,"5,217391","157,826087","1,596026","48,337315",26,"7,576923","243,461538","2,473575","79,592685",,146,,1,1,50,",35","17,5",99,"2,090909","115,959596",",636102","35,406267",,45,5,5,1,30,",29755","8,926496",191,"3,581152","205,52356","1,126518","64,401799",,1,3,16,1,60,",32775","19,665008",226,"2,858407","129,557522",",90767","41,428103",,2,14,26,1,60,",324172","19,450319",204,2,"101,911765",",640719","32,640285",,,,7,"14,857143","218,571429","4,892831","72,707804",239,"30,481172","562,656904","9,514364","174,637352",,,28,88,"2,647727","158,181818",",763698","45,610776",130,"3,223077","189,230769","1,097575","64,630678",,,,7,"4,142857","96,428571","1,162924","26,858323",239,"8,384937","170,020921","2,673067","54,212554",,,6,119,"35,411765","1021,512605","10,902838","314,453136",121,"44,92562","1319,917355","14,39486","422,899023",
1957098,138,51,,,,,,,87,"1,034483","15,517241",",33462","5,019302",,10,1,7,1,30,",333293","9,998792",120,"1,55","76,25",",486898","24,124835",,87,3,3,"3,666667",180,"1,027778",50,45,"5,911111",284,"1,869725","89,930944",,101,,,,,,,37,"3,189189","191,351351",",992928","59,575687",,4,11,,,,,,123,"3,406504","144,268293","1,096444","46,358129",,,4,7,"1,285714",60,",422222","19,777778",127,"3,055118","109,724409",",982088","35,287248",,4,16,23,1,60,",331654","19,899266",95,2,90,",632352","28,455845",,,,,,,,,138,"29,362319","634,746377","9,205016","199,04528",,120,13,,,,,,5,7,240,"2,040754","69,622609",,,,13,"8,846154","112,692308","2,287018","29,05392",125,"13,344","176,32","4,309584","56,880543",,,2,15,"29,933333","1012,666667","9,15941","313,019791",121,"43,016529","1527,933884","13,548528","481,848522",
1957099,166,1,,,,,,,165,"1,515152","22,727273",",520475","7,807129",,,,,,,,,166,"3,180723","79,337349","1,090567","27,183356",,71,21,34,"3,941176","143,823529","1,276362","46,75817",40,"5,55","199,5","1,903069","68,482617",,103,11,1,1,45,",35","15,75",51,"1,431373","77,058824",",489869","26,410675",,86,,,,,,,80,"1,8625","136,5",",620449","45,700833",,,,2,"2,5","67,5",",875","23,625",164,"4,926829","161,189024","1,687511","55,226514",,19,,33,1,60,",340738","20,444267",114,"2,157895","129,473684",",743665","44,619883",,1,23,23,19,"219,782609","6,298309","73,128019",119,"30,327731","486,638655","10,328263","165,194196",,48,29,24,"3,208333",155,"1,073225","51,641204",65,"6,092308","266,307692","2,075877","90,83596",,,7,27,"2,740741","76,666667",",845309","23,630864",132,"3,409091","97,5","1,190401","34,035066",,,1,42,"32,261905","967,857143","10,997726","329,931774",123,"43,528455","1306,097561","14,838193","445,231165",
1957100,65,4,,,,,,,61,"1,04918","15,57377",",314358","4,675808",,,,3,2,35,",714815","12,509259",62,"3,919355","64,435484","1,129875","18,611694",,,27,32,"4,96875","163,125","1,490071","49,039862",6,"5,833333",190,"2,116204","68,979167",,3,11,,,,,,51,"2,333333","112,352941",",690868","33,231866",,2,,,,,,,63,"2,793651","196,269841",",829164","58,479762",,,1,,,,,,64,"6,046875","300,9375","1,772658","88,787407",,65,,,,,,,,,,,,,,18,20,"10,7",249,"2,888151","66,954916",27,"13,111111","320,37037","4,014383","97,956872",,,4,2,4,220,",966667","53,166667",59,"5,661017","302,033898","1,669183","88,939525",,2,21,40,"2,2","77,875",",708923","25,23094",2,5,255,"1,7","86,625",,,,1,37,1300,"8,931034","313,793103",64,"50,609375","1865,703125","14,691245","540,756116",
1957101,38,,,,,,,,38,"1,710526","28,157895",",596881","9,824022",,,,,,,,,38,"7,052632","176,447368","2,46661","61,725408",,33,1,2,"3,5",120,"1,225",42,2,"7,5",240,"2,625",84,,,,,,,,,38,"3,289474","205,921053","1,150171","72,053511",,30,1,,,,,,7,3,"231,428571","1,042857","80,571429",,,,,,,,,38,5,"133,815789","1,749594","46,83725",,,9,,,,,,29,2,90,",700916","31,541213",,16,4,1,6,180,"2,1",63,17,"48,529412","1240,882353","16,985294","434,308824",,,,1,2,120,",7",42,37,"4,702703","272,432432","1,644178","95,245267",,,1,2,2,60,",666667",20,35,"13,542857",374,"4,778663","132,038503",,,,3,"28,333333","846,666667","9,916667","296,333333",35,"52,228571","1565,428571","18,251383","547,041482",
